GeneID	Length	X1h.m1.t.sort.bam	X1h.m1.u.sort.bam	X1h.m2.t.sort.bam	X1h.m2.u.sort.bam	X1h.m3.t.sort.bam	X1h.m3.u.sort.bam	X6h.m1.t.sort.bam	X6h.m1.u.sort.bam	X6h.m2.t.sort.bam	X6h.m2.u.sort.bam	X6h.m3.t.sort.bam	X6h.m3.u.sort.bam
LOC100862057	3297	56	44	58	37	64	47	122	37	74	43	63	62
4930473A06Rik	4525	21	18	39	25	27	15	50	6	37	20	15	23
Bnc2	6453	3	1	5	5	2	4	9	1	12	7	2	5
Cntln	6929	57	52	50	27	58	46	52	28	60	56	71	73
Sh3gl2	2807	0	0	0	0	0	0	0	0	0	0	0	0
Gm12680	2053	0	0	0	0	0	0	0	0	0	0	0	0
Adamtsl1	7839	2	1	0	3	2	6	0	0	0	1	1	5
Fam154a	1835	17	3	17	2	8	0	0	2	9	9	8	6
Rraga	1613	161	120	164	106	130	95	232	94	172	118	141	175
Haus6	3696	53	34	64	64	58	53	139	27	81	60	65	61
Scarna8	118	0	0	1	0	0	0	0	0	0	0	0	0
Plin2	1887	6526	1615	5230	1510	4868	1576	2873	3311	2536	4241	2224	5498
Dennd4c	8441	1732	448	1949	587	835	490	881	439	907	617	734	954
Gm20185	2913	0	0	0	0	0	0	0	0	5	0	0	0
Rps6	1394	908	883	1166	1066	1068	965	1404	706	1378	818	1486	1114
Acer2	4204	1	1	1	0	0	2	0	0	0	2	0	0
Slc24a2	10780	0	0	0	0	0	0	0	0	0	0	0	0
Mllt3	6216	42	50	77	93	65	50	59	17	94	41	87	65
BC057079	5796	57	74	75	95	78	58	53	38	122	69	107	95
Mir491	86	1	0	0	0	0	0	0	0	0	0	0	0
Ptplad2	2089	95	59	153	151	176	100	133	98	142	115	156	130
Ifnb1	770	0	1	0	0	0	0	0	0	0	0	0	1
Gm12597	573	0	0	0	0	0	0	0	0	0	0	0	0
Ifna14	570	0	0	0	0	0	0	0	0	0	0	0	0
Ifna9	573	0	0	0	0	0	0	0	0	0	0	0	0
Ifna12	797	0	0	0	0	0	0	0	0	0	0	0	0
C87499	1828	0	0	0	0	0	0	0	0	0	0	0	0
Ifna13	819	0	0	0	0	0	0	0	0	0	0	0	0
Gm13280	570	0	0	0	0	0	0	0	0	0	0	0	0
Ifna2	573	0	0	0	0	0	0	0	0	0	0	0	0
Ifnab	670	0	0	0	0	0	0	0	0	0	0	0	0
Klhl9	4217	535	374	561	366	595	377	784	309	536	407	427	501
Gm13271	549	0	0	0	0	0	0	0	0	0	0	0	0
Gm13286	549	0	0	0	0	0	0	0	0	0	0	0	0
Gm13283	811	0	0	0	0	0	0	0	0	2	0	0	0
Gm13290	968	0	0	1	0	0	0	1	0	0	1	0	0
Gm13289	968	0	0	1	0	0	0	1	0	0	0	1	0
Gm13272	811	0	0	1	0	0	0	0	0	0	0	0	0
Ifnz	1462	0	1	2	0	0	0	2	0	0	0	0	1
Gm13276	1462	4	3	4	2	1	1	0	1	2	0	0	1
Gm13277	1462	5	5	3	1	2	1	0	0	1	0	0	2
Gm13278	1462	5	2	2	1	2	2	1	0	0	0	1	3
Gm13275	1556	2	0	1	0	0	0	0	0	0	0	0	3
Gm13279	968	0	0	0	0	0	0	0	0	0	0	0	1
Gm13285	549	0	0	0	0	0	0	0	0	1	0	0	0
Gm13287	549	0	0	0	0	0	0	0	0	2	0	0	0
Gm13288	2850	4	1	3	0	1	0	0	1	1	0	1	3
Ifna7	576	0	0	0	0	0	0	0	0	0	0	0	0
Ifna11	647	0	0	0	0	0	0	0	0	0	0	0	0
Ifna6	570	0	0	0	0	0	0	0	0	0	0	0	0
Ifna5	570	0	0	0	0	0	0	0	0	0	0	0	0
Ifna4	644	0	0	0	0	0	0	0	0	0	0	0	0
Ifna1	570	0	0	0	0	0	0	0	0	0	0	0	0
Ifne	664	0	0	0	0	0	0	0	0	0	0	0	0
Mir31	106	0	0	0	1	0	0	0	0	0	0	0	1
Gm12603	718	0	0	0	0	0	0	0	0	0	0	0	0
Mtap	2558	90	84	120	91	112	80	149	58	137	97	121	129
Cdkn2a	1136	0	0	0	0	0	1	0	0	0	0	0	3
Cdkn2b	1393	0	0	0	3	5	2	0	0	2	1	2	1
Dmrta1	4073	0	0	0	0	0	0	0	0	0	0	0	0
Zfp352	2261	0	0	0	0	0	0	0	0	0	0	0	0
Gm12633	1690	0	0	0	0	0	0	0	0	0	0	0	0
Elavl2	4557	0	0	0	1	0	0	0	0	1	1	2	3
Gm12669	1006	6	3	3	2	6	3	2	3	4	2	8	4
Izumo3	1263	0	0	0	0	0	0	0	0	0	0	0	0
Tusc1	1364	33	38	38	33	30	24	144	40	76	72	93	93
5830433M19Rik	2109	60	37	67	51	60	46	96	27	113	53	63	41
LOC100862232	413	0	0	0	0	0	0	0	0	0	0	0	0
Plaa	6815	327	314	469	429	428	323	694	236	522	313	488	492
Gm12657	978	25	36	44	36	59	29	30	25	45	28	43	33
Ift74	2114	48	41	67	59	62	55	52	24	62	37	50	56
Lrrc19	2773	0	0	0	0	0	0	0	0	0	0	0	0
Mir872	81	0	0	0	0	2	0	0	0	0	0	0	0
Tek	4654	0	0	0	0	0	0	0	0	0	0	0	0
4930579C15Rik	1228	0	3	1	0	0	0	0	0	1	0	0	0
Gm12693	661	37	51	48	47	68	55	118	25	51	33	51	48
Mysm1	7419	253	245	340	285	326	227	461	137	405	246	356	374
Gm12704	580	0	1	1	3	5	1	11	0	0	1	0	1
Jun	3187	448	233	434	269	345	208	528	228	388	234	372	376
Gm3831	3534	0	0	0	0	0	0	0	0	0	0	2	1
Fggy	2713	9	15	19	10	24	10	0	5	19	4	8	6
9530080O11Rik	1729	0	0	0	0	0	0	0	0	0	0	0	0
Hook1	4242	5	2	6	3	6	0	10	4	5	0	1	8
Cyp2j13	4374	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j12	1944	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j11	1935	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j8	1520	0	0	0	0	0	0	0	0	0	0	0	1
Cyp2j6	3595	12	16	23	12	15	10	2	12	36	15	24	12
Cyp2j9	1944	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2j5	3651	0	0	0	0	0	0	0	0	0	0	0	0
Gm12695	1638	0	0	0	0	0	0	0	0	0	0	0	0
Gm12696	905	5	5	13	6	4	3	4	6	13	5	12	8
E130114P18Rik	1231	0	0	0	0	0	0	0	0	0	0	0	0
Nfia	9643	28	3	23	10	6	9	9	3	20	9	8	15
Gm12676	963	0	0	0	0	0	0	0	0	0	0	0	0
Gm19417	1263	0	0	0	0	0	0	0	0	0	0	0	0
0610025J13Rik	924	0	0	0	0	0	0	0	0	0	0	0	0
Tm2d1	986	66	81	104	77	75	58	75	73	106	97	122	92
Inadl	8809	0	0	1	0	4	1	0	0	3	0	0	0
L1td1	2942	0	0	0	0	0	0	0	0	0	0	0	0
Kank4	4801	0	0	0	0	0	0	0	0	0	0	2	0
A730085A09Rik	2388	0	0	0	0	0	0	0	0	0	0	0	0
I0C0044D17Rik	2264	0	0	0	0	0	0	0	0	0	0	0	0
Usp1	3567	132	114	156	151	177	147	205	80	243	127	192	178
Dock7	7043	927	481	1005	576	917	645	936	501	1075	606	698	837
Angptl3	1604	2	0	2	0	0	1	0	0	4	0	0	1
LOC100861936	1156	9	3	10	9	10	5	0	8	10	6	20	12
Atg4c	3178	101	97	210	157	189	121	249	97	143	89	166	139
Gm10305	2475	8	3	17	3	14	1	9	2	11	2	5	10
Foxd3	2373	0	0	0	0	0	0	0	0	0	0	0	0
Alg6	3114	51	24	55	31	35	28	93	15	48	38	46	49
Itgb3bp	2738	4	9	13	1	12	3	0	2	9	7	5	4
Efcab7	1847	17	16	17	14	16	9	15	6	11	7	23	8
Pgm2	2334	144	143	240	236	268	223	170	96	253	91	221	170
Ror1	3542	1	0	0	0	0	0	0	0	3	2	1	1
Ube2u	1517	0	0	0	0	0	0	0	0	0	0	0	0
Cachd1	4966	1	1	1	1	1	1	0	1	3	0	2	2
Raver2	3990	0	0	0	0	0	0	0	1	1	0	3	0
Jak1	5299	1190	1177	1755	1549	1729	1352	2290	801	2071	1210	1595	1819
E130102H24Rik	748	6	11	23	19	10	13	0	3	12	10	19	10
Mir101a	83	0	0	0	0	0	0	0	0	0	0	0	0
0610043K17Rik	618	0	0	0	2	3	2	0	0	2	3	0	0
Ak4	5162	139	169	198	285	308	252	317	83	299	117	283	168
Dnajc6	5596	1	0	2	3	0	1	0	0	0	1	0	3
Leprot	1827	296	278	348	278	339	282	413	189	385	238	310	353
Lepr	6634	0	0	3	1	1	1	0	0	0	0	0	0
B020004J07Rik	1975	0	0	0	0	0	0	0	0	0	0	0	0
C130073F10Rik	907	0	0	0	0	0	0	0	0	0	0	0	0
Gm12800	1597	0	0	0	0	0	0	0	0	0	0	0	0
Gm12794	1452	0	0	0	0	0	0	0	0	0	0	0	0
Gm12789	847	0	0	0	0	0	0	0	0	0	0	0	0
Pde4b	6034	322	362	530	391	453	419	597	216	498	379	480	476
Sgip1	3712	0	0	0	2	0	0	0	0	0	0	0	1
Gm12709	1912	0	0	0	0	0	0	0	0	0	0	0	0
Tctex1d1	2262	0	0	0	0	0	0	0	0	0	0	0	0
BB031773	3655	0	0	0	0	0	0	0	0	0	0	0	0
Insl5	686	0	0	0	0	0	0	0	0	0	0	0	0
Wdr78	3793	3	4	5	0	1	0	6	2	5	3	7	0
Mier1	4878	290	249	408	350	388	286	502	147	470	257	381	392
Slc35d1	2893	46	27	73	38	51	23	132	27	85	48	49	46
4921539E11Rik	2448	0	0	0	0	0	0	0	0	0	0	0	0
4930456L15Rik	1185	0	0	0	0	0	0	0	0	0	0	0	0
Oma1	1866	100	74	102	76	106	76	167	50	113	78	84	76
LOC622167	808	0	0	2	0	0	0	0	0	0	0	0	0
LOC100862081	1718	0	4	1	1	6	0	4	6	6	2	7	2
Gm10304	2300	0	0	0	0	0	0	0	0	0	0	0	0
Dab1	5580	0	0	0	0	0	0	0	0	0	0	0	0
C8b	2239	0	0	0	0	0	0	0	0	0	0	0	1
C8a	3636	0	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	3136	0	0	0	0	0	0	0	0	0	0	0	0
Prkaa2	8201	6	3	4	1	11	4	7	6	13	2	5	5
Ppap2b	3162	869	932	1433	1326	1479	1058	1624	685	1769	1105	1408	1612
Gm12726	663	0	0	0	0	0	0	0	0	0	0	0	0
Usp24	10601	736	687	926	674	951	674	1107	429	1192	626	833	999
Pcsk9	3512	0	0	1	1	0	0	0	0	0	0	0	0
Bsnd	2716	0	0	0	0	0	0	0	0	0	0	0	0
Dhcr24	4028	31	55	24	23	19	24	78	26	24	25	25	25
BC055111	1970	0	0	0	0	0	0	0	0	0	0	0	0
Ttc22	2535	0	0	0	0	0	0	0	0	0	0	0	0
Pars2	3077	29	8	17	28	31	18	16	11	20	12	19	9
Ttc4	2762	96	117	134	93	117	83	173	39	94	54	97	122
Heatr8	4346	0	0	0	0	0	0	0	2	0	0	0	0
Fam151a	1897	0	0	0	0	0	0	0	0	0	0	0	0
Acot11	5668	43	33	45	22	53	27	89	31	38	29	40	43
Ssbp3	3195	47	27	48	31	37	27	50	18	50	32	34	34
Mrpl37	1496	80	69	108	76	79	61	156	50	148	99	114	101
Cyb5rl	1605	7	12	9	3	6	6	3	2	9	4	11	12
Cdcp2	2611	0	0	0	0	0	0	0	0	0	0	0	0
2210012G02Rik	6243	86	72	104	96	80	63	138	68	128	53	80	69
Tmem59	1544	338	363	541	386	450	341	613	230	538	327	473	490
LOC100862108	611	0	0	0	0	0	0	0	0	0	0	0	0
Ldlrad1	947	0	0	1	0	1	1	0	1	0	0	0	0
Lrrc42	1756	60	57	112	92	70	48	120	40	105	57	89	106
Hspb11	559	6	4	29	12	28	21	12	8	11	11	22	7
Dio1	1664	0	0	0	0	0	0	0	0	0	0	0	0
Yipf1	1322	79	87	124	89	114	100	106	65	164	57	118	68
Tmem48	2576	72	65	68	76	86	50	108	24	100	50	72	94
Glis1	2904	0	0	0	0	1	2	0	0	0	0	0	0
Dmrtb1	1795	2	0	0	0	0	0	0	0	0	0	0	0
Lrp8	7677	63	41	185	144	97	84	101	41	80	37	69	89
B230314M03Rik	3078	0	0	0	0	0	0	0	0	0	0	0	0
Magoh	608	77	46	83	65	78	103	201	60	133	50	133	96
0610037L13Rik	1551	46	58	41	56	52	41	118	16	81	24	41	68
Cpt2	2350	49	28	48	39	54	40	75	25	63	26	40	44
Slc1a7	3005	0	0	0	0	1	0	0	0	0	0	0	0
Podn	3168	0	1	0	0	0	0	0	0	0	0	0	0
Scp2	2664	330	216	354	235	274	183	389	164	330	198	318	250
Echdc2	1307	0	0	2	1	1	0	0	0	0	0	1	0
Zyg11a	2289	0	0	0	0	0	0	0	0	0	0	0	0
Zyg11b	10654	214	185	316	203	282	218	343	136	320	173	252	265
2010305A19Rik	2876	29	23	33	33	33	23	41	30	51	30	19	31
Fam159a	593	0	0	0	0	0	0	0	0	0	0	0	0
Gpx7	1214	1	3	1	0	0	1	0	2	2	0	1	3
Zcchc11	6054	165	124	268	195	266	153	299	103	312	155	207	272
Gm12739	490	0	0	0	0	0	0	0	0	0	0	0	0
Prpf38a	1519	81	72	158	114	117	91	90	60	148	88	136	138
Orc1	3014	6	5	9	15	9	1	11	5	21	8	9	6
Cc2d1b	3286	184	208	258	157	223	172	281	127	234	112	258	223
Zfyve9	2170	80	55	76	58	62	50	100	34	122	46	76	61
3110021N24Rik	1812	1	0	0	1	0	0	5	0	0	1	0	0
Btf3l4	3111	77	59	103	80	107	85	158	54	93	78	100	122
Txndc12	1275	126	106	146	130	125	106	158	57	120	69	91	140
Kti12	1556	22	21	21	14	23	11	85	18	43	29	25	50
Rab3b	3320	0	0	0	0	0	0	0	0	0	0	0	0
8030443G20Rik	903	0	0	0	0	0	0	0	0	0	0	0	0
Nrd1	4155	810	763	907	926	974	802	1269	537	1184	696	1005	951
Mir761	76	1	1	2	0	1	2	0	1	0	3	3	2
Osbpl9	3523	376	256	476	359	468	360	645	209	451	230	407	381
Calr4	1606	0	0	0	0	0	0	0	0	0	0	0	0
Eps15	5411	442	374	662	447	568	446	770	243	654	439	565	555
Ttc39a	2444	9	0	2	1	1	0	0	0	8	2	1	1
Rnf11	2132	217	216	302	267	289	240	405	200	460	277	436	385
4930522H14Rik	968	0	0	0	0	0	0	0	0	0	0	0	0
9630013D21Rik	3122	0	0	0	0	1	0	4	0	0	0	0	0
Cdkn2c	1106	7	1	5	5	3	2	6	0	6	1	5	0
Faf1	4429	199	189	229	189	214	162	233	129	291	185	278	270
Dmrta2	2947	0	0	0	0	0	1	3	0	1	4	1	1
Elavl4	4488	0	0	0	0	0	0	0	0	0	3	0	0
Agbl4	1864	0	0	0	0	0	0	0	0	0	0	0	0
Bend5	1908	0	1	1	0	1	0	11	2	3	0	6	1
Spata6	2435	96	83	148	105	152	99	194	69	155	84	97	118
Slc5a9	4360	0	0	0	0	0	0	0	0	0	0	0	0
Skint8	1280	0	0	0	0	0	0	0	0	0	0	0	0
Skint7	2327	0	0	0	0	0	0	0	0	0	0	0	0
Skint1	1260	0	0	0	0	0	0	0	0	0	0	0	0
Skint4	3997	0	0	0	0	0	0	0	0	0	0	0	0
Skint3	3843	0	0	0	0	0	0	0	0	0	0	0	0
Skint9	1372	0	0	0	0	0	0	0	0	0	0	0	0
Gm12814	936	0	0	0	0	0	0	0	0	0	0	0	0
Skint2	1678	0	0	0	0	0	0	0	0	0	0	0	0
Skint10	1729	0	0	0	0	0	0	0	0	0	0	0	0
Skint6	3824	0	0	0	0	0	0	0	0	0	0	0	0
Gm12816	1212	10	8	9	9	18	7	15	9	7	9	5	11
Skint5	4497	0	0	0	0	0	0	0	0	0	0	0	0
Skint11	1393	0	0	0	0	0	0	0	0	0	0	0	0
Gm12824	6617	0	1	0	1	0	2	0	1	0	0	4	2
Gm12830	2308	0	0	0	0	0	0	0	0	0	0	0	0
Foxd2	2619	0	2	3	2	3	0	0	1	0	1	0	1
9130206I24Rik	2876	3	6	2	5	9	5	0	3	7	0	10	3
Foxe3	867	0	0	0	0	0	0	0	0	0	0	0	0
Cmpk1	1880	492	368	471	445	554	383	567	307	576	395	481	543
Stil	5333	5	4	9	3	10	6	6	5	7	12	6	10
Tal1	4161	10	13	14	10	28	17	12	3	28	10	13	17
Pdzk1ip1	1129	1	1	1	1	0	2	0	0	3	0	0	0
Cyp4x1	1524	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a29-ps	1530	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a12a	2422	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a12b	2395	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a30b-ps	1527	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a14	2495	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a10	2086	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a31	2509	0	0	0	0	0	0	0	0	0	0	0	0
Gm12839	564	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4a32	1914	0	0	0	0	0	0	0	0	0	0	0	0
Cyp4b1	1871	0	0	0	0	0	0	0	0	0	0	0	0
4732418C07Rik	4300	229	176	340	215	295	212	310	160	318	199	223	262
4930544O15Rik	818	0	0	0	0	0	0	0	0	0	0	0	0
Atpaf1	2330	28	25	27	29	45	26	72	23	55	29	49	44
Mob3c	2882	48	37	85	80	56	56	97	43	66	47	51	68
Mknk1	2493	159	134	201	162	182	146	241	102	199	130	152	162
Kncn	951	0	0	0	0	0	0	0	0	0	0	0	0
Dmbx1	4033	0	0	0	0	0	0	0	0	0	0	0	0
Faah	3816	0	0	2	2	1	1	0	0	2	1	4	3
Nsun4	3511	49	45	65	47	47	47	85	17	48	30	41	51
Gm12854	778	25	7	10	8	17	19	7	13	9	13	6	8
Uqcrh	546	189	177	165	175	161	143	287	127	192	147	187	161
Lrrc41	2869	123	115	229	158	143	120	235	95	179	82	161	153
Rad54l	3076	7	2	4	5	1	0	14	2	0	1	2	4
1520402A15Rik	1427	1	0	0	0	1	1	0	0	1	0	0	5
Pomgnt1	2719	105	113	131	107	125	102	168	73	108	94	124	150
Tspan1	1971	0	0	0	0	0	0	0	0	0	0	0	0
1700042G07Rik	392	0	0	0	0	0	0	0	0	0	0	0	0
Gm12952	390	9	3	1	4	0	5	18	4	1	2	1	2
Pik3r3	5004	1	3	6	10	9	3	0	5	10	0	6	5
Mast2	5727	390	399	469	462	479	392	651	217	555	289	386	400
Ipp	2118	34	31	50	33	38	32	59	20	42	35	47	24
Tmem69	2409	31	33	42	27	36	36	60	17	45	22	45	47
Gpbp1l1	3519	222	188	317	261	286	232	491	118	342	180	270	322
C530005A16Rik	2436	5	5	4	7	8	0	0	0	3	2	2	1
Ccdc17	2003	15	6	15	12	15	14	42	11	16	7	12	7
Nasp	3155	98	83	133	130	97	110	171	81	124	77	108	135
Akr1a1	1414	1634	1708	2278	2243	1897	1517	2719	1231	2377	1529	2229	2263
AV051173	627	0	1	1	2	1	1	14	1	2	5	6	3
Prdx1	1417	2050	3342	4691	5895	5811	4561	7380	3266	6670	4074	6268	7252
Mmachc	1930	28	35	33	20	34	19	45	20	35	21	51	32
Ccdc163	1214	22	26	28	36	45	27	63	9	19	12	22	28
Tesk2	3032	11	7	11	14	10	13	21	5	15	7	8	9
Toe1	2008	45	36	60	30	36	27	54	18	48	24	40	39
Mutyh	1736	6	1	4	2	2	5	0	0	0	2	3	1
Hpdl	1602	0	0	1	0	0	0	0	0	0	0	0	0
Gm12996	733	1	0	0	0	0	0	0	0	0	0	0	0
Zswim5	5397	3	0	5	2	2	2	8	1	0	0	7	4
Urod	1199	78	58	113	102	89	68	96	65	84	37	85	97
Hectd3	4552	161	133	171	138	181	147	215	129	150	136	186	172
Eif2b3	4022	98	77	91	99	88	75	147	53	122	64	124	104
Ptch2	3549	1	0	0	0	0	0	0	0	0	0	1	0
Btbd19	2579	18	11	21	27	20	21	53	15	24	13	22	26
Tctex1d4	982	0	0	1	0	2	0	0	2	0	0	0	1
Plk3	2367	97	72	109	72	95	87	114	67	123	72	89	134
Rps8	740	698	737	809	752	789	702	1434	666	1177	655	1111	965
Snord38a	59	0	0	0	0	0	0	0	0	0	0	0	0
Snord55	78	0	0	0	0	0	0	4	0	0	3	3	0
Kif2c	2832	1	1	7	3	3	2	0	2	5	5	3	3
Gm1661	2013	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862255	770	1	0	0	0	0	0	0	0	0	0	0	0
Tmem53	953	0	0	0	0	2	2	5	0	0	2	2	0
Rnf220	2891	137	106	151	134	99	97	171	93	150	98	111	167
Gm12843	705	0	0	0	1	3	2	0	0	0	0	1	0
Eri3	1574	73	64	92	73	93	73	155	47	139	62	78	99
Dmap1	1513	30	25	39	36	47	32	42	24	48	33	42	52
Klf17	3595	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a9	3272	2	4	2	1	0	1	0	0	6	0	3	6
Ccdc24	1281	0	0	0	0	0	0	0	0	0	0	0	0
B4galt2	2522	0	2	0	3	4	5	24	0	0	0	1	7
Atp6v0b	996	908	1214	1151	1021	955	937	1629	655	1263	768	1282	1025
Dph2	2526	39	34	29	29	32	18	54	20	42	16	34	24
Ipo13	3588	107	123	132	108	134	128	333	98	240	116	174	187
Artn	2177	0	10	1	0	0	4	0	2	11	3	11	15
St3gal3	2574	70	69	104	86	91	81	126	54	106	82	100	121
Kdm4a	4956	216	238	297	241	270	222	407	149	343	168	263	231
Ptprf	7648	6	1	10	6	4	10	3	1	9	4	1	5
Hyi	843	32	19	32	29	29	23	32	22	39	20	34	33
Szt2	10958	163	124	209	140	181	155	272	72	241	102	124	165
Med8	1893	140	166	177	148	165	110	199	109	215	153	244	190
Elovl1	1904	359	309	438	365	370	316	641	274	446	282	430	443
Cdc20	1784	4	2	4	2	3	0	0	3	3	5	6	6
Mpl	2938	0	0	0	0	0	0	0	0	0	0	0	0
Tie1	3879	2	0	0	1	5	2	0	0	0	3	1	3
2610528J11Rik	915	0	0	0	0	0	0	0	0	0	0	0	0
Tmem125	1862	0	0	0	0	0	0	0	0	0	0	0	0
Wdr65	3750	1	1	0	0	0	2	0	0	0	0	0	0
Ebna1bp2	2960	117	152	153	160	165	123	163	78	254	114	167	177
D4Ertd617e	805	1	1	1	2	0	1	0	0	5	0	1	3
Olfr62	948	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1342	948	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1341	939	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1340	948	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1339	948	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1338	942	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1337	948	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1335	1008	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1333	954	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1331	954	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1330	948	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1329	942	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1328	942	0	0	0	0	0	0	0	0	0	0	0	0
Gm12863	535	0	0	0	0	0	0	0	0	0	0	0	0
Lao1	1958	0	0	0	0	0	0	0	0	0	0	0	0
Slc2a1	2573	411	881	871	1216	1411	1302	1097	422	1040	524	914	773
Mir1957	66	4	10	10	18	8	13	14	0	19	7	7	8
Gm19660	636	0	0	0	0	0	0	0	1	0	0	0	0
Zfp691	2396	16	29	21	28	31	19	23	6	30	24	17	27
Ermap	4551	2	1	0	0	4	2	0	1	0	0	0	1
Ccdc23	980	19	16	21	30	29	19	48	10	21	31	25	26
4930538K18Rik	1504	1	0	1	0	0	0	0	0	0	0	0	0
AU022252	1867	31	33	36	37	23	14	40	13	31	40	32	29
Lepre1	3343	79	71	88	91	76	74	74	57	99	52	74	83
Cldn19	4236	0	0	0	0	0	0	0	0	0	0	0	0
Ybx1	2191	1079	1078	1151	1116	1198	983	1942	782	1503	905	1466	1278
Ppih	2495	24	20	27	23	39	18	28	10	25	20	28	23
Ccdc30	2536	0	0	0	0	0	0	0	3	0	0	0	0
LOC100862319	1382	0	0	0	0	0	0	0	0	0	0	0	0
Ppcs	1440	10	19	26	18	14	8	13	9	12	17	17	26
Zmynd12	1505	0	0	0	0	0	0	0	0	0	1	0	0
Rimkla	4067	0	0	0	0	0	0	0	0	0	0	0	0
AA415398	1909	3	1	2	1	3	1	12	0	4	3	0	4
Foxj3	4762	167	139	191	184	237	169	384	133	244	183	190	204
Guca2a	560	0	0	0	0	0	0	0	0	0	0	0	0
Guca2b	602	0	0	0	0	0	0	0	0	0	0	0	0
Hivep3	9021	144	184	209	279	249	207	348	105	364	188	296	302
Edn2	1244	0	0	0	0	0	0	0	0	0	0	0	0
Foxo6	2528	0	0	0	0	0	0	0	0	0	0	0	0
Scmh1	3394	47	24	51	39	56	47	23	24	62	28	49	48
Slfnl1	1762	2	1	0	1	2	1	6	0	0	1	3	0
Ctps	2705	50	39	39	20	38	27	69	13	56	33	55	55
Gm8439	420	0	0	0	0	0	0	0	0	0	0	0	0
Cited4	1258	1	4	2	5	9	1	4	1	3	3	2	2
Kcnq4	2512	0	0	0	0	0	0	0	0	0	0	0	0
Nfyc	1944	67	54	77	61	65	62	138	36	94	52	87	77
Mir30c-1	89	0	0	0	0	1	1	0	0	3	0	0	0
Mir30e	92	1	0	0	0	0	0	0	0	0	0	0	0
Rims3	977	33	8	14	7	17	3	7	15	6	19	4	12
Dem1	1990	38	62	51	55	60	55	86	34	81	40	49	61
Zfp69	2364	10	10	12	12	4	14	19	11	4	17	20	15
Smap2	2905	180	179	252	211	203	181	215	110	212	108	178	196
Col9a2	2746	0	0	0	0	0	0	0	0	0	0	0	0
Zmpste24	3430	426	374	486	393	425	410	586	296	505	291	526	472
Tmco2	719	0	0	0	0	0	0	0	0	0	0	0	0
Rlf	6585	205	227	348	340	402	289	458	155	442	220	273	335
Gm12888	1181	0	0	0	0	0	0	0	0	0	0	0	0
Gm8359	351	0	0	0	0	0	0	0	0	0	0	0	0
Gm12886	1149	0	0	0	0	0	0	0	0	0	0	0	0
Gm12880	351	0	0	0	0	0	0	0	0	0	0	0	0
Gm12887	649	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862019	351	0	0	0	0	0	0	0	0	0	0	0	0
Gm10573	351	0	0	0	0	0	0	0	0	0	0	0	0
9530002B09Rik	825	0	0	0	0	0	0	0	0	0	0	0	0
Ppt1	2493	323	308	542	485	359	346	495	196	515	239	394	449
Cap1	2393	1820	1631	2683	2071	2052	1894	2826	1097	2391	1316	1908	1985
Gm12891	240	0	0	0	0	0	1	0	0	0	0	0	0
Mfsd2a	2151	0	1	1	3	0	0	0	0	0	1	3	0
Mycl1	3501	0	0	5	8	2	5	0	2	10	2	8	19
Trit1	2059	33	45	67	63	46	50	66	16	74	26	42	48
Bmp8b	2940	0	0	0	4	0	0	0	0	2	0	0	0
Oxct2b	1753	0	0	0	0	0	0	0	0	0	0	0	0
Ppie	1168	44	41	99	80	60	55	29	35	83	47	59	62
Hpcal4	4652	0	2	1	5	1	5	0	0	6	3	2	1
Nt5c1a	1103	1	4	5	23	10	6	0	1	11	3	12	9
Heyl	4532	0	0	0	0	0	0	0	0	0	0	0	0
Gm12900	604	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc4	3019	175	198	212	213	218	203	385	110	282	136	284	224
Bmp8a	2405	0	0	0	0	0	0	0	0	0	0	0	1
Oxct2a	1805	0	0	0	0	0	0	0	0	0	0	0	0
